AuRED_142	Q0	1554767217182576640	1	0.877983808517456	IO
AuRED_142	Q0	1554743913197477888	2	0.8720554709434509	IO
AuRED_142	Q0	1555495427004420096	3	0.8463048338890076	IO
AuRED_142	Q0	1555123152275095553	4	0.8028753995895386	IO
AuRED_142	Q0	1554730137010290688	5	0.7823875546455383	IO
AuRED_144	Q0	1575937573671030784	1	0.9952513575553894	IO
AuRED_144	Q0	1574036718998593536	2	0.9870378971099854	IO
AuRED_144	Q0	1576190425181757440	3	0.9687244892120361	IO
AuRED_144	Q0	1575539189441040402	4	0.9680544137954712	IO
AuRED_144	Q0	1575490247554523136	5	0.9533015489578247	IO
AuRED_132	Q0	1589962350475763713	1	0.9474571347236633	IO
AuRED_132	Q0	1590781640154189824	2	0.9453345537185669	IO
AuRED_132	Q0	1591113807140515840	3	0.9398335814476013	IO
AuRED_132	Q0	1591122368956895233	4	0.9323696494102478	IO
AuRED_132	Q0	1590691800326733826	5	0.9318581819534302	IO
AuRED_099	Q0	1234869362479243264	1	0.9778503775596619	IO
AuRED_099	Q0	1233985113102454784	2	0.9761669635772705	IO
AuRED_099	Q0	1233369089831317504	3	0.9693760871887207	IO
AuRED_099	Q0	1234506084578156544	4	0.9656438231468201	IO
AuRED_099	Q0	1234112466570928129	5	0.9523044228553772	IO
AuRED_150	Q0	1585010647536107520	1	0.8628075122833252	IO
AuRED_150	Q0	1585155735272689664	2	0.8621714115142822	IO
AuRED_150	Q0	1584226822107312129	3	0.8525598645210266	IO
AuRED_150	Q0	1583524837493858304	4	0.7942261099815369	IO
AuRED_150	Q0	1584956031821832192	5	0.782106876373291	IO
AuRED_083	Q0	1263910153688174592	1	0.9659099578857422	IO
AuRED_083	Q0	1264270424260608002	2	0.925435483455658	IO
AuRED_083	Q0	1263530791553904641	3	0.8571494817733765	IO
AuRED_083	Q0	1264905030345293825	4	0.7871507406234741	IO
AuRED_083	Q0	1264955080115183616	5	0.7828633785247803	IO
AuRED_134	Q0	1585925399011549186	1	0.8496981263160706	IO
AuRED_134	Q0	1585925187022868480	2	0.8496981263160706	IO
AuRED_134	Q0	1585011595285270529	3	0.8270635604858398	IO
AuRED_134	Q0	1585180237318746112	4	0.8256164193153381	IO
AuRED_134	Q0	1587041500340404225	5	0.8038415312767029	IO
AuRED_136	Q0	1578739087581716480	1	0.9869210124015808	IO
AuRED_136	Q0	1578797062828609536	2	0.9842773079872131	IO
AuRED_136	Q0	1579603743024484352	3	0.9836874604225159	IO
AuRED_136	Q0	1580207364359483392	4	0.9819812178611755	IO
AuRED_136	Q0	1578734509608271872	5	0.9817401766777039	IO
AuRED_154	Q0	1292850884167315462	1	0.948731005191803	IO
AuRED_154	Q0	1292488900141813760	2	0.9405739307403564	IO
AuRED_154	Q0	1291771658777305093	3	0.9198373556137085	IO
