AuRED_142	Q0	1554743913197477888	1	0.7435608506202698	IO
AuRED_142	Q0	1555086872329814018	2	0.5974227786064148	IO
AuRED_142	Q0	1555126458191855616	3	0.48368149995803833	IO
AuRED_142	Q0	1554767217182576640	4	0.44393864274024963	IO
AuRED_142	Q0	1555495801962614786	5	0.44325438141822815	IO
AuRED_144	Q0	1576132460647419909	1	0.9701338410377502	IO
AuRED_144	Q0	1575937576061501450	2	0.5690305233001709	IO
AuRED_144	Q0	1575539189441040402	3	0.5325847268104553	IO
AuRED_144	Q0	1576156057390309377	4	0.5241630673408508	IO
AuRED_144	Q0	1576132457803710464	5	0.5078684687614441	IO
AuRED_132	Q0	1591068452298465281	1	0.9485902786254883	IO
AuRED_132	Q0	1589940517491867648	2	0.9442583918571472	IO
AuRED_132	Q0	1590364198462435329	3	0.9059233069419861	IO
AuRED_132	Q0	1591077544845086720	4	0.8377083539962769	IO
AuRED_132	Q0	1591121210901135360	5	0.8061378598213196	IO
AuRED_099	Q0	1233797222179000321	1	0.9841567277908325	IO
AuRED_099	Q0	1234410832018145280	2	0.8764445185661316	IO
AuRED_099	Q0	1234321497147215874	3	0.7326844334602356	IO
AuRED_099	Q0	1232881340120543232	4	0.6882525086402893	IO
AuRED_099	Q0	1233370188243963904	5	0.6785117983818054	IO
AuRED_150	Q0	1585314890247733248	1	0.6971316337585449	IO
AuRED_150	Q0	1583524837493858304	2	0.5202821493148804	IO
AuRED_150	Q0	1583034216291237889	3	0.4536101222038269	IO
AuRED_150	Q0	1584226822107312129	4	0.44673874974250793	IO
AuRED_150	Q0	1584227099706957824	5	0.4350067377090454	IO
AuRED_083	Q0	1264206477474095111	1	0.9979131817817688	IO
AuRED_083	Q0	1264219288224894977	2	0.995111882686615	IO
AuRED_083	Q0	1263878530972241922	3	0.8814182877540588	IO
AuRED_083	Q0	1263910153688174592	4	0.8095884323120117	IO
AuRED_083	Q0	1263846275700719617	5	0.6457462310791016	IO
AuRED_134	Q0	1585170066500653056	1	0.6062785983085632	IO
AuRED_134	Q0	1585684799649419265	2	0.5385600924491882	IO
AuRED_134	Q0	1586758271708405761	3	0.5349050760269165	IO
AuRED_134	Q0	1587041500340404225	4	0.504554808139801	IO
AuRED_134	Q0	1585707572258312192	5	0.47519826889038086	IO
AuRED_136	Q0	1578739087581716480	1	0.938696026802063	IO
AuRED_136	Q0	1580697411852587011	2	0.8230566382408142	IO
AuRED_136	Q0	1579603759000616962	3	0.7963572144508362	IO
AuRED_136	Q0	1578739083614261249	4	0.7759849429130554	IO
AuRED_136	Q0	1580538848379273217	5	0.7758035659790039	IO
AuRED_154	Q0	1291462343826833410	1	0.9819748401641846	IO
AuRED_154	Q0	1291027416501149696	2	0.6746952533721924	IO
AuRED_154	Q0	1292506255941079041	3	0.5651088356971741	IO
AuRED_154	Q0	1291348353490583553	4	0.5538485646247864	IO
AuRED_154	Q0	1292403457832427520	5	0.5368152260780334	IO
AuRED_038	Q0	1302996951835774978	1	0.9994971752166748	IO
AuRED_038	Q0	1303274542496964608	2	0.9992291927337646	IO
AuRED_038	Q0	1303541899060535296	3	0.9656374454498291	IO
AuRED_038	Q0	1304708598472290304	4	0.9319899678230286	IO
AuRED_038	Q0	1305154781485428739	5	0.9231652021408081	IO
AuRED_086	Q0	1341421659035750400	1	0.9091759324073792	IO
AuRED_086	Q0	1341062634276327426	2	0.8924328088760376	IO
AuRED_086	Q0	1342093406395314178	3	0.8134945034980774	IO
AuRED_086	Q0	1341437500393447430	4	0.7594826817512512	IO
AuRED_086	Q0	1341062991605850112	5	0.7148217558860779	IO
AuRED_160	Q0	1436952831215476739	1	0.9786301851272583	IO
AuRED_160	Q0	1437068425902411776	2	0.63021320104599	IO
AuRED_160	Q0	1436400742689017863	3	0.4207072854042053	IO
AuRED_064	Q0	1402735791550480390	1	0.9367336630821228	IO
AuRED_064	Q0	1402623773879177218	2	0.8882577419281006	IO
AuRED_064	Q0	1402762092957011978	3	0.7375004291534424	IO
AuRED_064	Q0	1402588887868973058	4	0.7232056260108948	IO
AuRED_064	Q0	1402987475337846797	5	0.6766158938407898	IO
AuRED_127	Q0	1579568814215540736	1	0.99899822473526	IO
